,url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
3302,/fighter/Sako-Chivitchyan-6527,Sako Chivitchyan,The Chainsaw,11/03/1984,37.0,,"Glendale, California",United States,"0'0""",156 lbs,Team Hayastan,Lightweight,8,1,5,2,,8,0,0,1,
3303,/fighter/Nick-Denis-19128,Nick Denis,The Ninja of Love,11/10/1983,37.0,,"Ottawa, Ontario",Canada,"5'6""",135 lbs,Ronin MMA,Bantamweight,11,10,1,0,,11,1,2,0,
3304,/fighter/Mark-Abelardo-69868,Mark Abelardo,Tyson,18/10/1991,29.0,,Auckland,New Zealand,"5'5""",135 lbs,Fairtex Pattaya,Bantamweight,20,12,3,5,,20,2,1,5,
3305,/fighter/Brian-Camozzi-101093,Brian Camozzi,The Mantis,24/06/1991,30.0,,"Parker, Colorado",United States,"6'2""",170 lbs,Factory X,Welterweight,7,3,4,0,,7,2,1,2,
3306,/fighter/Albert-Tumenov-60198,Albert Tumenov,Einstein,26/12/1991,29.0,,"Nalchik, Kabardino-Balkaria",Russia,"5'11""",170 lbs,American Top Team,Welterweight,22,14,0,8,,22,0,2,2,
3307,/fighter/Enrique-Marin-27077,Enrique Marin,Wasabi,02/09/1986,34.0,,"Seville, Andalusia",Spain,"5'10""",155 lbs,Sutemi Fight Academy,Lightweight,12,2,5,5,,12,1,2,3,
3308,/fighter/Wallid-Ismail-154,Wallid Ismail,,22/02/1968,53.0,,Rio De Janeiro,Brazil,"5'7""",182 lbs,Brazil Dojo,Middleweight,9,3,4,2,,9,1,0,2,
3309,/fighter/Jamie-Faulding-292253,Jamie Faulding,5'8,,,,,England,"0'0""",146 lbs,DMAC,Featherweight,1,0,1,0,,1,0,0,1,
3310,/fighter/Leandro-Silva-86382,Leandro Silva,Buscape,11/11/1985,35.0,,"Sao Paulo, Sao Paulo",Brazil,"5'9""",155 lbs,American Top Team,Lightweight,25,3,10,12,,25,0,0,9,
3311,/fighter/Matt-Probin-165373,Matt Probin,Pretty Boy,22/02/1991,30.0,,"Lewiston, Maine",United States,"5'9""",145 lbs,Young's MMA,Featherweight,2,1,0,1,,2,0,1,0,
3312,/fighter/Rogerio-Bontorin-132211,Rogerio Bontorin,,25/04/1992,29.0,,"Adrianopolis, Parana",Brazil,"5'5""",135 lbs,Gile Ribeiro Team,Bantamweight,17,3,11,3,,17,1,1,1,
3313,/fighter/Ryan-Couture-51228,Ryan Couture,,27/08/1982,38.0,,"Las Vegas, Nevada",United States,"5'10""",156 lbs,Xtreme Couture,Lightweight,12,1,6,5,,12,3,1,2,
3314,/fighter/Alaa-Mazloum-149221,Alaa Mazloum,The Flash,14/11/1982,38.0,,Cairo,Egypt,"5'8""",155 lbs,Egyptian Top Team,Lightweight,1,1,0,0,,1,0,1,0,
3315,/fighter/Ernest-Chavez-80837,Ernest Chavez,The Mad Titan,27/06/1983,38.0,,"Tustin, California",United States,"5'8""",146 lbs,Total MMA Studios,Featherweight,10,5,0,5,,10,1,1,0,
3316,/fighter/Brendan-Schaub-33926,Brendan Schaub,Big Brown,18/03/1983,38.0,,"Aurora, Colorado",United States,"6'4""",238 lbs,Reign MMA,Heavyweight,10,7,1,2,,10,4,0,1,
3317,/fighter/Joey-Holt-25701,Joey Holt,The Hitman,21/06/1985,36.0,,"East Liverpool, Ohio",United States,"5'9""",155 lbs,Team Impact,Lightweight,9,5,3,1,,9,0,1,2,
3318,/fighter/Alex-Huddleston-81096,Alex Huddleston,The Shaved Gorilla,11/08/1986,35.0,,"Denver, Colorado",United States,"6'7""",254 lbs,K2L Grindhouse,Heavyweight,6,2,2,2,,6,1,0,1,
3319,/fighter/John-Hathaway-16704,John Hathaway,The Hitman,01/07/1987,34.0,,"Brighton, Sussex",England,"6'2""",170 lbs,London Shootfighters,Welterweight,17,6,3,8,,17,1,0,1,
3320,/fighter/Amira-Badr-215441,Amira Badr,,05/01/1987,34.0,,,Egypt,"5'2""",108 lbs,Egyptian Top Team,Strawweight,1,0,1,0,,1,1,1,0,
3321,/fighter/Regivaldo-Carvalho-163765,Regivaldo Carvalho,Handstone,19/01/1994,27.0,,"Nova Brasilandia, Mato Grosso",Brazil,"5'10""",135 lbs,Teixeira MMA & Fitness,Bantamweight,5,3,2,0,,5,1,2,0,
3322,/fighter/Ryan-Jimmo-21044,Ryan Jimmo,The Big Deal,27/11/1981,,26/06/2016,"Halifax, Nova Scotia",Canada,"6'2""",205 lbs,Power MMA Team,Light Heavyweight,19,8,2,9,,19,2,1,2,
3323,/fighter/Rick-Davis-4832,Rick Davis,,,,,"Las Vegas, Nevada",USA,"0'0""",155 lbs,Las Vegas Combat Club,Lightweight,3,2,0,1,,3,1,0,0,
3324,/fighter/Livinha-Souza-128267,Livinha Souza,The Brazilian Gangster,11/03/1991,30.0,,"Araraquara, Sao Paulo",Brazil,"5'4""",115 lbs,Team Maximo,Strawweight,14,2,8,4,,14,1,0,2,
3325,/fighter/Jeff-Nader-52116,Jeff Nader,Scary Nickname,,,,"Plymouth, Massachusetts",United States,"5'11""",185 lbs,Cape Cod Fighting Alliance,Middleweight,5,4,0,1,,5,1,2,2,
3326,/fighter/Rudy-Bears-23364,Rudy Bears,Bad News,12/11/1978,42.0,,"Raytown, Missouri",United States,"5'11""",169 lbs,Caveman Crew,Welterweight,16,5,8,3,,16,5,8,2,
3327,/fighter/Pat-Audinwood-25476,Pat Audinwood,Awesomely Awesome,16/04/1986,35.0,,"Cortland, New York",United States,"6'0""",155 lbs,Team Bombsquad,Lightweight,11,0,6,5,,11,0,1,1,
3328,/fighter/Neil-Magny-69166,Neil Magny,The Haitian Sensation,03/08/1987,34.0,,"Dolton, Illinois",United States,"6'3""",170 lbs,Elevation Fight Team,Welterweight,25,7,3,15,,25,2,4,2,
3329,/fighter/Jacob-Ortiz-37651,Jacob Ortiz,Kobe the Stunna,03/07/1981,40.0,,"Scottsdale, Arizona",United States,"6'0""",185 lbs,Power MMA Team,Middleweight,16,8,5,3,,16,3,2,3,
3330,/fighter/Alexandre-Pantoja-25023,Alexandre Pantoja,The Cannibal,16/04/1990,31.0,,"Arraial do Cabo, Rio de Janeiro",Brazil,"5'5""",125 lbs,Nova Uniao,Flyweight,23,8,8,7,,23,0,0,5,
3331,/fighter/Behrang-Yousefi-80072,Behrang Yousefi,Brown Sugar,17/09/1987,33.0,,Bandar Abbas,Iran,"6'0""",145 lbs,Kamikaze Punishment,Featherweight,8,1,5,2,,8,1,3,3,
3332,/fighter/Samba-Coulibaly-89043,Samba Coulibaly,,05/06/1987,34.0,,Marseille,France,"5'8""",154 lbs,Atch Academy,Lightweight,11,1,6,4,,11,1,1,3,
3333,/fighter/David-Teymur-163937,David Teymur,,01/05/1989,32.0,,Stockholm,Sweden,"5'9""",155 lbs,Allstars Training Center,Lightweight,8,4,0,4,,8,0,1,1,
3334,/fighter/Phillipe-Nover-7415,Phillipe Nover,Super,03/02/1984,37.0,,"Brooklyn, New York",United States,"5'9""",145 lbs,Team Renzo Gracie,Featherweight,11,1,5,5,,11,1,0,7,
3335,/fighter/David-Shepherd-23201,David Shepherd,,17/09/1980,40.0,,"Grayling, Michigan",United States,"6'0""",155 lbs,Galer World MMA,Lightweight,5,0,5,0,,5,2,1,1,
3336,/fighter/Lodune-Sincaid-4208,Lodune Sincaid,The Vanilla Gorilla,07/05/1973,,07/04/2019,"North Hollywood, California",United States,"5'9""",185 lbs,,Middleweight,15,6,8,1,,15,6,1,2,
3337,/fighter/SialaMou-Siliga-9068,Siala-Mou Siliga,Mighty Mo,08/10/1970,50.0,,"San Bernardino, California",United States,"6'1""",265 lbs,Aguirre's Fighting System,Heavyweight,12,9,3,0,,12,2,3,1,
3338,/fighter/Joseph-Holmes-285543,Joseph Holmes,Ugly Man,,,,"Arlington, Texas",United States,"6'4""",185 lbs,SFS MMA,Middleweight,4,1,3,0,,4,0,0,1,
3339,/fighter/Gabriel-Varga-334411,Gabriel Varga,,16/05/1985,36.0,,"Toronto, Ontario",Canada,"5'10""",145 lbs,Varga Bros. Martial Arts,Featherweight,1,1,0,0,,1,0,0,1,
3340,/fighter/Ednaldo-Oliveira-14972,Ednaldo Oliveira,Lula Molusco,19/02/1984,37.0,,"Salvador, Bahia",Brazil,"6'7""",205 lbs,Champion Team,Light Heavyweight,21,11,2,8,,21,2,4,2,
3341,/fighter/Ye-Bian-349815,Ye Bian,Fate Warrior,,,,,China,"0'0""",125 lbs,Benxi Shangwu Fight Club,Flyweight,2,1,0,1,,2,2,0,0,
3342,/fighter/Chris-Lokteff-79116,Chris Lokteff,Igor,05/09/1986,34.0,,"Brisbane, Queensland",Australia,"6'1""",248 lbs,Integrated MMA,Heavyweight,12,9,2,1,,12,3,0,0,
3343,/fighter/Patrick-Szombat-128199,Patrick Szombat,,,,,,Hungary,"0'0""",0 lbs,,,1,0,1,0,,1,2,1,1,
3344,/fighter/Dan-Matala-55764,Dan Matala,,06/03/1991,30.0,,"Philadelphia, Pennsylvania",United States,"6'0""",145 lbs,Daddis Fight Camps,Featherweight,1,1,0,0,,1,0,0,0,
3345,/fighter/Mickael-Lebout-81143,Mickael Lebout,Ragnar,16/08/1987,33.0,,Paris,France,"5'11""",155 lbs,Obyfight,Lightweight,20,2,8,10,,20,2,0,9,
3346,/fighter/Qingya-Zhong-232909,Qingya Zhong,,24/08/1990,30.0,,Chengdu,China,"0'0""",135 lbs,Chengdu BJJ,Bantamweight,1,0,1,0,,1,3,0,0,
3347,/fighter/Vernon-Lewis-59377,Vernon Lewis,,10/01/1984,37.0,,"Waco, Texas",United States,"6'3""",240 lbs,Relson Gracie Waco,Heavyweight,8,5,1,2,,8,4,0,1,
3348,/fighter/Ron-Becker-237125,Ron Becker,Boy Wonder,16/01/1993,28.0,,Haifa,Israel,"0'0""",155 lbs,Sparta MMA,Lightweight,4,3,1,0,,4,1,1,2,
3349,/fighter/Alex-Reyes-24199,Alex Reyes,,02/10/1986,34.0,,"Hollywood, California",United States,"5'11""",155 lbs,Cage Combat Academy,Lightweight,13,9,4,0,,13,2,0,1,
3350,/fighter/Bryce-Edminister-75890,Bryce Edminister,The Vice,30/08/1991,29.0,,"Layton, Utah",United States,"5'8""",145 lbs,KOA Kingdom,Featherweight,2,1,1,0,,2,1,0,1,
3351,/fighter/Matthew-Paul-172945,Matthew Paul,Monster,04/11/1989,31.0,,"Chicago, Illinois",United States,"6'0""",205 lbs,,Light Heavyweight,3,1,2,0,,3,1,2,0,
3352,/fighter/Bobby-Hoffman-265,Bobby Hoffman,The Truth,28/10/1966,54.0,,"Bettendorf, Iowa",United States,"6'2""",245 lbs,Universal Grappling Academy,Heavyweight,36,23,6,7,,36,4,2,4,
3353,/fighter/Morgan-Solis-142593,Morgan Solis,Barbie,12/07/1990,31.0,,"Oklahoma City, Oklahoma",United States,"5'6""",124 lbs,American Top Team OKC,Flyweight,3,2,1,0,,3,0,2,0,
3354,/fighter/Marvin-Eastman-339,Marvin Eastman,The Beastman,08/06/1971,50.0,,"Las Vegas, Nevada",United States,"5'9""",207 lbs,J-Sect MMA,Heavyweight,18,7,1,10,,18,7,2,6,
3355,/fighter/Jessica-Eye-39575,Jessica Eye,Evil,27/07/1986,35.0,,"Cleveland, Ohio",United States,"5'6""",126 lbs,Xtreme Couture,Flyweight,15,3,1,11,,15,1,1,8,
3356,/fighter/Chris-Daukaus-103685,Chris Daukaus,,25/09/1989,31.0,,"Philadelphia, Pennsylvania",United States,"6'2""",234 lbs,Team Balance,Heavyweight,11,10,0,1,,11,2,1,0,
3357,/fighter/Alan-Baudot-138183,Alan Baudot,The Black Samourai,01/02/1988,33.0,,Lyon,France,"6'3""",246 lbs,MMA Factory,Heavyweight,8,7,0,0,1.0,8,3,0,0,0.0
3358,/fighter/Vladyslav-Parubchenko-82543,Vladyslav Parubchenko,,26/03/1993,28.0,,Nikolaev,Ukraine,"5'8""",145 lbs,Germes Kyiv,Featherweight,15,3,11,1,,15,1,0,1,
3359,/fighter/Carlos-Newton-7,Carlos Newton,The Ronin,17/08/1976,44.0,,"Newmarket, Ontario",Canada,"5'9""",174 lbs,Warrior MMA Fight Team,Middleweight,16,2,10,4,,16,5,2,7,
3360,/fighter/Dan-Spohn-39485,Dan Spohn,Dragon,12/10/1984,36.0,,"Zanesville, Ohio",United States,"6'4""",206 lbs,Cambridge Martial Arts,Light Heavyweight,18,7,5,6,,18,1,2,5,
3361,/fighter/Maia-KahaunaeleStevenson-91345,Maia Kahaunaele-Stevenson,,19/03/1982,39.0,,"Yucaipa, California",United States,"5'4""",115 lbs,Joe Stevenson's Cobra Kai,Strawweight,6,3,2,1,,6,1,2,2,
3362,/fighter/Sheila-Padilla-220813,Sheila Padilla,,,,,"Woodlake, California",United States,"5'1""",105 lbs,Team Elite,Atomweight,3,0,1,2,,3,2,0,0,
3363,/fighter/Ricardo-Ramos-121143,Ricardo Ramos,Carcacinha,01/08/1995,26.0,,"Campinas, Sao Paulo",Brazil,"5'9""",145 lbs,Team Alpha Male,Featherweight,15,3,7,5,,15,2,1,0,
3364,/fighter/Shamil-Nikaev-76768,Shamil Nikaev,The Chechen Wolf,16/06/1995,26.0,,,Belgium,"5'8""",170 lbs,Fight Club Berkut,Welterweight,10,0,1,9,,10,0,0,0,
3365,/fighter/Yohan-Mulia-Legowo-6815,Yohan Mulia Legowo,The Iceman,27/11/1980,40.0,,"Surakarta, Central Java",Indonesia,"5'8""",155 lbs,Synergy,Lightweight,8,3,5,0,,8,5,3,1,
3366,/fighter/Nick-Roehrick-189015,Nick Roehrick,,06/07/1987,34.0,,"Orlando, Florida",United States,"6'3""",205 lbs,Elevation Fight Team,Light Heavyweight,9,2,2,5,,9,2,0,0,
3367,/fighter/Julia-Budd-71183,Julia Budd,The Jewel,04/07/1983,38.0,,"Port Moody, British Columbia",Canada,"5'8""",145 lbs,Gibson Kickboxing & Pankration,Featherweight,15,6,1,8,,15,2,1,0,
3368,/fighter/Bradley-Scott-44442,Bradley Scott,Bear,22/06/1989,32.0,,"Melksham, Wiltshire",England,"6'1""",170 lbs,Dragons Lair MMA,Welterweight,11,5,5,1,,11,1,1,4,
3369,/fighter/Joshua-Montoya-21606,Joshua Montoya,The Destroya,30/01/1990,31.0,,"Santa Fe, New Mexico",United States,"5'7""",135 lbs,Luttrell-Yee MMA,Bantamweight,12,1,9,2,,12,3,3,4,
3370,/fighter/Wayne-Cole-14408,Wayne Cole,,06/01/1971,50.0,,"Oklahoma City, Oklahoma",United States,"6'1""",185 lbs,,Middleweight,16,7,8,1,0.0,16,15,8,1,1.0
3371,/fighter/Riku-Shibuya-40488,Riku  Shibuya,The Outsider,04/04/1985,36.0,,Tokyo,Japan,"5'7""",125 lbs,Wajutsu Keishukai Hearts,Flyweight,14,4,3,7,,14,0,0,4,
3372,/fighter/Matt-Korro-340507,Matt Korro,,,,,,Malaysia,"5'8""",135 lbs,Nook Kok Supergame Muay Thai Gym,Bantamweight,0,0,0,0,,0,0,1,0,
3373,/fighter/Aaron-Davis-23061,Aaron Davis,,27/01/1977,44.0,,"Sulphur, Louisiana",United States,"5'9""",186 lbs,Sulphur MMA,Middleweight,8,1,4,3,,8,3,4,0,
3374,/fighter/Brian-Hall-54190,Brian Hall,The Law,13/06/1982,39.0,,"Memphis, Tennessee",United States,"5'5""",125 lbs,Memphis Judo & Jiu-Jitsu,Flyweight,9,4,4,1,,9,2,0,2,
3375,/fighter/Helen-Harper-136035,Helen Harper,Hellraiser,05/05/1987,34.0,,,England,"5'1""",115 lbs,Andy Roberts BJJ,Strawweight,4,2,1,1,,4,3,0,0,
3376,/fighter/Trevor-Prangley-4789,Trevor Prangley,,24/08/1972,48.0,,"Cape Town, Western Cape",South Africa,"6'0""",205 lbs,American Kickboxing Academy,Light Heavyweight,34,9,13,12,,34,5,3,3,
3377,/fighter/Justin-Gonzales-111883,Justin Gonzales,J-Train,28/04/1991,30.0,,"Greeley, Colorado",United States,"5'10""",145 lbs,Top Notch MMA,Featherweight,12,4,1,7,,12,0,0,0,
3378,/fighter/Carmela-James-217179,Carmela James,,19/04/1994,27.0,,"Derby, Kansas",United States,"0'0""",111 lbs,Laselva MMA,Strawweight,0,0,0,0,,0,1,1,2,
3379,/fighter/Micah-Peatrowsky-252455,Micah Peatrowsky,,26/11/1988,32.0,,,United States,"0'0""",155 lbs,,Lightweight,5,0,4,1,,5,0,0,1,
3380,/fighter/Masanori-Kanehara-13767,Masanori Kanehara,,18/11/1982,38.0,,"Tachikawa, Tokyo",Japan,"5'7""",145 lbs,Reversal Gym Tachikawa Alpha,Featherweight,27,9,11,7,0.0,27,5,4,4,1.0
3381,/fighter/Gilbert-Smith-65128,Gilbert Smith,Chocolate Thunder,19/10/1981,39.0,,"Colorado Springs, Colorado",United States,"5'9""",170 lbs,Team Victory,Welterweight,13,1,8,4,,13,0,1,5,
3382,/fighter/Dale-Hartt-11970,Dale Hartt,,,,,"Bangor, Maine",United States,"5'10""",155 lbs,Team Sityodtong,Lightweight,6,4,2,0,,6,1,2,0,
3383,/fighter/Sidney-Outlaw-64243,Sidney Outlaw,Da Gun,11/04/1992,29.0,,"Telford, Pennsylvania",United States,"5'8""",155 lbs,Dante Rivera BJJ,Lightweight,16,1,8,7,,16,2,1,1,
3384,/fighter/Jared-Chaffee-63154,Jared Chaffee,,15/12/1984,36.0,,"Magnolia, Texas",United States,"5'10""",155 lbs,Gracie Barra Woodlands,Lightweight,5,1,2,2,,5,1,1,0,
3385,/fighter/Lewis-Long-60078,Lewis Long,The Foot,10/04/1989,32.0,,"Pontypridd, Rhondda Cynon Taf",Wales,"5'10""",170 lbs,The MAT Academy Wales,Welterweight,18,4,11,3,,18,3,3,0,
3386,/fighter/TJ-Brown-172347,T.J. Brown,Downtown,20/05/1990,31.0,,"Little Rock, Arkansas",United States,"5'9""",145 lbs,Glory MMA & Fitness,Featherweight,15,4,9,2,,15,3,3,2,
3387,/fighter/Jonathan-Adams-324291,Jonathan Adams,Super Hero,,,,"San Jose, California",United States,"5'7""",125 lbs,,Flyweight,0,0,0,0,,0,1,0,0,
3388,/fighter/Frank-Tate-181193,Frank Tate,Big,22/04/1976,45.0,,"Birmingham, Alabama",United States,"6'2""",243 lbs,,Heavyweight,6,4,0,2,,6,2,2,3,
3389,/fighter/Darion-Abbey-255585,Darion Abbey,,25/02/1993,28.0,,"Cedar Rapids, Iowa",United States,"6'6""",265 lbs,Down to Fight MMA,Heavyweight,2,2,0,0,,2,2,1,0,
3390,/fighter/Charlie-Valencia-503,Charlie Valencia,,31/10/1974,46.0,,"Los Angeles, California",United States,"5'3""",135 lbs,Millennia MMA,Bantamweight,12,2,4,6,,12,3,3,1,
3391,/fighter/Kevin-Belingon-40881,Kevin Belingon,The Silencer,30/10/1987,33.0,,Manila,Philippines,"5'5""",145 lbs,Lakay MMA,Featherweight,20,8,3,9,0.0,20,1,4,2,1.0
3392,/fighter/Bill-Albrecht-25664,Bill Albrecht,,,,,Oklahoma,United States,"6'2""",185 lbs,Luttrell-Yee MMA,Middleweight,23,2,19,2,,23,6,8,2,
3393,/fighter/Hugo-Lujan-157657,Hugo Lujan,,27/06/1989,32.0,,"Soledad, California",United States,"6'0""",155 lbs,Extreme Martial Arts and Fitness,Lightweight,3,1,0,2,,3,1,1,4,
3394,/fighter/Honor-Kelesh-236937,Honor Kelesh,The Hunter,,,,"Nalchik, Kabardino-Balkaria",Russia,"0'0""",155 lbs,,Lightweight,4,1,3,0,,4,0,0,1,
3395,/fighter/Gadzhimurad-Abdullaev-255775,Gadzhimurad Abdullaev,,,,,,Russia,"6'1""",170 lbs,Team Wildhearts,Welterweight,6,3,2,1,,6,0,0,0,
3396,/fighter/Brooke-Mayo-199381,Brooke Mayo,The Bully,10/08/1992,29.0,,"Pleasanton, California",United States,"5'7""",125 lbs,Team Alpha Male,Flyweight,0,0,0,0,,0,1,0,2,
3397,/fighter/Rex-Holman-13745,Rex Holman,,,,,"Columbus, Ohio",USA,"6'3""",205 lbs,,Light Heavyweight,4,3,1,0,,4,1,1,0,
3398,/fighter/Justin-Eilers-5936,Justin Eilers,,28/06/1978,,25/12/2008,"Nampa, Idaho",United States,"6'1""",235 lbs,Miletich Martial Arts,Heavyweight,19,18,0,1,,19,4,0,3,
3399,/fighter/Edgar-Garcia-23108,Edgar Garcia,,22/02/1984,37.0,,"Yuma, Arizona",United States,"5'10""",170 lbs,Arizona Athletic Club,Welterweight,14,8,4,2,,14,2,2,1,
3400,/fighter/Nad-Narimani-67643,Nad Narimani,Smiler,14/04/1987,34.0,,Bristol,England,"5'8""",150 lbs,Team Alpha Male,Lightweight,12,2,5,5,,12,1,0,3,
3401,/fighter/Codie-Shuffield-59553,Codie Shuffield,,15/10/1988,32.0,,"Water Valley, Mississippi",United States,"5'9""",170 lbs,Ironman Combat,Welterweight,9,2,6,1,,9,1,2,0,
3402,/fighter/Makhmud-Muradov-109565,Makhmud Muradov,Mach,08/02/1990,31.0,,,Uzbekistan,"6'2""",185 lbs,Ankos MMA,Middleweight,25,17,3,5,,25,1,3,2,
3403,/fighter/Zach-Skinner-2843,Zach Skinner,,,,,"Olympia, Washington",United States,"5'6""",135 lbs,Victory Athletics,Bantamweight,10,2,5,3,,10,7,0,5,
3404,/fighter/Ahmad-Qais-Jasoor-244049,Ahmad Qais Jasoor,,,,,Kabul,Afghanistan,"5'6""",143 lbs,,Featherweight,5,2,2,1,,5,1,1,0,
3405,/fighter/Ivan-Castillo-85758,Ivan Castillo,Choko,21/07/1990,31.0,,"Ensenada, Baja California",Mexico,"5'11""",155 lbs,Team Blackxicans,Lightweight,19,8,5,6,,19,5,5,3,
3406,/fighter/Ryan-Scope-20130,Ryan Scope,Big Baby,03/09/1992,28.0,,"Sunderland, Tyne and Wear",England,"5'10""",155 lbs,Sunderland Fight Pit,Lightweight,10,4,4,2,,10,2,1,1,
3407,/fighter/Aaron-Rosa-15129,Aaron Rosa,,28/05/1983,38.0,,"San Antonio, Texas",United States,"6'3""",205 lbs,Rodrigo Pinheiro Brazilian Jiu-Jitsu,Light Heavyweight,18,6,4,8,,18,3,2,1,
3408,/fighter/Damian-Frankiewicz-187989,Damian Frankiewicz,,15/08/1992,28.0,,Sosnowiec,Poland,"5'9""",145 lbs,Sutemi Fight Academy,Featherweight,9,1,6,2,,9,0,3,1,
3409,/fighter/Bu-Huo-You-Ga-214717,Bu Huo You Ga,The Son of the Yi,03/08/1992,29.0,,,China,"5'3""",145 lbs,Chongqing Monster MMA Fight Club,Featherweight,9,1,3,5,,9,0,1,10,
3410,/fighter/Jose-de-Ribamar-Machado-Gomes-25101,Jose de Ribamar Machado Gomes,Zezao Trator,20/10/1982,38.0,,"Belem, Para",Brazil,"5'9""",170 lbs,Team Figueiredo,Welterweight,38,17,10,11,,38,9,3,4,
3411,/fighter/Jumayi-Ayideng-84074,Jumayi Ayideng,The Kazakh Eagle,,,,Xi'an,China,"5'7""",135 lbs,Xian Sports University,Bantamweight,16,2,5,9,,16,2,2,2,
3412,/fighter/Doan-Birawa-278191,Doan Birawa,,,,,Solo,Indonesia,"0'0""",115 lbs,Han Fighting Academy,Strawweight,0,0,0,0,,0,0,2,0,
3413,/fighter/Jared-Hess-24538,Jared Hess,,13/11/1983,37.0,,"Oklahoma City, Oklahoma",United States,"6'0""",185 lbs,Freelance,Middleweight,11,3,8,0,,11,3,0,1,
3414,/fighter/Jordan-Leavitt-259871,Jordan Leavitt,The Monkey King,02/06/1995,26.0,,"Las Vegas, Nevada",United States,"5'11""",155 lbs,Syndicate MMA,Lightweight,8,1,5,2,,8,0,0,1,
3415,/fighter/Che-Mills-8800,Che Mills,Beautiful,29/09/1982,38.0,,"Gloucester, Gloucestershire",England,"6'2""",170 lbs,Trojan Free Fighters,Welterweight,16,9,4,3,,16,5,4,1,
3416,/fighter/Erick-Silva-15009,Erick Silva,A Fierce Tiger,21/06/1984,37.0,,"Vila Velha, Espirito Santo",Brazil,"5'11""",170 lbs,Team Nogueira,Welterweight,20,4,13,3,0.0,20,4,0,6,1.0
3417,/fighter/Emily-Kagan-68959,Emily Kagan,,14/07/1981,40.0,,"Albuquerque, New Mexico",United States,"5'3""",115 lbs,Jackson-Wink MMA,Strawweight,3,0,0,3,,3,0,2,1,
3418,/fighter/Marc-Marcellinus-144121,Marc Marcellinus,,,,,"Tambunan, Sabah",Malaysia,"0'0""",131 lbs,Team Karabaw,Bantamweight,0,0,0,0,,0,2,1,0,
3419,/fighter/Sam-Stout-9901,Sam Stout,Hands of Stone,23/04/1984,37.0,,"London, Ontario",Canada,"5'9""",155 lbs,Team Tompkins,Lightweight,20,9,1,10,,20,3,3,6,
3420,/fighter/Jesse-Merritt-79369,Jesse Merritt,Juvenile,21/11/1986,34.0,,"Long Beach, California",United States,"6'0""",170 lbs,Fight Science,Welterweight,5,4,0,1,,5,2,2,1,
3421,/fighter/Ru-Ze-272559,Ru Ze,,,,,,China,"0'0""",115 lbs,Enbo Gedou,Strawweight,7,2,5,0,,7,1,0,1,
3422,/fighter/Joseph-Sandoval-63897,Joseph Sandoval,,11/05/1986,35.0,,"Lubbock, Texas",United States,"5'6""",135 lbs,Bighead MMA,Bantamweight,7,3,1,3,,7,4,3,0,
3423,/fighter/Mitch-Clarke-22556,Mitch Clarke,Danger Zone,24/11/1985,35.0,,"Saskatoon, Saskatchewan",Canada,"5'10""",154 lbs,,Lightweight,11,1,7,3,,11,2,1,2,
3424,/fighter/Talita-Nogueira-55531,Talita Nogueira,Treta,13/10/1985,35.0,,"Sao Caetano do Sul, Sao Paulo",Brazil,"5'10""",145 lbs,Gracie Fusion,Featherweight,8,2,5,1,,8,1,0,1,
3425,/fighter/Patricky-Freire-38544,Patricky Freire,Pitbull,21/01/1986,35.0,,"Natal, Rio Grande do Norte",Brazil,"5'7""",155 lbs,Pitbull Brothers,Lightweight,23,15,1,7,,23,3,1,6,
3426,/fighter/Steve-Bosse-22732,Steve Bosse,The Boss,29/07/1981,40.0,,"Montreal, Quebec",Canada,"5'11""",202 lbs,Tristar Gym,Light Heavyweight,12,9,1,2,,12,2,0,0,
3427,/fighter/Josh-Ferguson-26649,Josh Ferguson,Taz,13/05/1988,33.0,,"Louisville, Kentucky",United States,"5'5""",125 lbs,All American MMA,Flyweight,11,1,10,0,,11,0,2,3,
3428,/fighter/Rani-Yahya-10425,Rani Yahya,,12/09/1984,36.0,,"Brasilia, Federal District",Brazil,"5'6""",135 lbs,Constrictor Team,Bantamweight,27,0,21,6,,27,2,1,7,
3429,/fighter/Hiroyuki-Tetsuka-122523,Hiroyuki Tetsuka,Last Samurai,15/02/1990,31.0,,Tochigi,Japan,"5'6""",170 lbs,Yamada Hybrid Wrestling Dojo,Welterweight,9,6,1,2,,9,1,0,3,
3430,/fighter/Alessandro-Botti-90335,Alessandro Botti,The Bad,31/07/1988,33.0,,"Missaglia, Lecco",Italy,"6'0""",155 lbs,Clan Mano di Pietra,Lightweight,15,9,5,1,,15,5,4,3,
3431,/fighter/Tim-Carpenter-15518,Tim Carpenter,,24/07/1980,41.0,,"Philadelphia, Pennsylvania",United States,"6'3""",205 lbs,Team Balance,Light Heavyweight,9,1,4,4,,9,1,0,1,
3432,/fighter/Castle-Williams-136127,Castle Williams,,,,,"Arroyo Grande, California",United States,"5'8""",144 lbs,The Pit,Featherweight,4,2,2,0,,4,1,1,1,
3433,/fighter/Nou-Srey-Pov-314491,Nou Srey Pov,,,,,,Cambodia,"0'0""",115 lbs,Kun Khmer Warriors Fight Team,Strawweight,1,0,0,1,,1,1,0,1,
3434,/fighter/Mike-Messina-17770,Mike Messina,,,,,,,"0'0""",0 lbs,,,2,0,2,0,,2,1,1,0,
